Id,DateOfPrice,Value
CA FP,12/21/2010 00:00:00,14.6110477900358
CAP FP,12/21/2010 00:00:00,13.9959180509478
CS FP,12/21/2010 00:00:00,7.9854657382395
EDF FP,12/21/2010 00:00:00,6.63758743612082
EI FP,12/21/2010 00:00:00,8.32187658389751
EN FP,12/21/2010 00:00:00,7.79521312939816
GLE FP,12/21/2010 00:00:00,12.2042559321267
AC FP,12/22/2010 00:00:00,14.9647591097863
ACA FP,12/22/2010 00:00:00,8.30936316611974
AI FP,12/22/2010 00:00:00,11.3784048801275
AIR FP,12/22/2010 00:00:00,7.07506805143208
ALO FP,12/22/2010 00:00:00,7.19020649084804
BN FP,12/22/2010 00:00:00,7.63533909766971
BNP FP,12/22/2010 00:00:00,13.1989577963133
CA FP,12/22/2010 00:00:00,14.6015613148041
CAP FP,12/22/2010 00:00:00,14.0627084092451
CS FP,12/22/2010 00:00:00,8.01774158710644
EDF FP,12/22/2010 00:00:00,6.65285904523266
EI FP,12/22/2010 00:00:00,8.25726473693231
EN FP,12/22/2010 00:00:00,7.71967947943676
GLE FP,12/22/2010 00:00:00,12.0403003339424
AC FP,12/23/2010 00:00:00,15.349214512954
ACA FP,12/23/2010 00:00:00,8.38678973883059
AI FP,12/23/2010 00:00:00,11.5257516819137
AIR FP,12/23/2010 00:00:00,7.1659583105278
ALO FP,12/23/2010 00:00:00,7.27196813469494
BN FP,12/23/2010 00:00:00,7.79995978440196
BNP FP,12/23/2010 00:00:00,13.5223755591556
CA FP,12/23/2010 00:00:00,14.5886011474944
CAP FP,12/23/2010 00:00:00,14.4314832158086
CS FP,12/23/2010 00:00:00,8.19379861702251
EDF FP,12/23/2010 00:00:00,6.65151534392781
EI FP,12/23/2010 00:00:00,8.33684357592032
EN FP,12/23/2010 00:00:00,7.54948439584819
GLE FP,12/23/2010 00:00:00,12.1799859884629
AC FP,12/24/2010 00:00:00,15.0513349862733
ACA FP,12/24/2010 00:00:00,8.62102924266776
AI FP,12/24/2010 00:00:00,11.6808750872351
AIR FP,12/24/2010 00:00:00,7.03328541835028
ALO FP,12/24/2010 00:00:00,7.2138774755286
BN FP,12/24/2010 00:00:00,7.81406145935972
BNP FP,12/24/2010 00:00:00,13.5503964419242
CA FP,12/24/2010 00:00:00,15.2573842258007
CAP FP,12/24/2010 00:00:00,14.2778553942831
CS FP,12/24/2010 00:00:00,8.20620445106602
EDF FP,12/24/2010 00:00:00,6.87663767935282
EI FP,12/24/2010 00:00:00,8.2362315516316
EN FP,12/24/2010 00:00:00,7.39538476038164
GLE FP,12/24/2010 00:00:00,12.2792968613042
AC FP,12/27/2010 00:00:00,15.0172377499096
ACA FP,12/27/2010 00:00:00,8.49872817950284
AI FP,12/27/2010 00:00:00,11.7430464016883
AIR FP,12/27/2010 00:00:00,7.01406850613822
ALO FP,12/27/2010 00:00:00,7.21567035904236
BN FP,12/27/2010 00:00:00,7.89687835561998
BNP FP,12/27/2010 00:00:00,13.698057852672
CA FP,12/27/2010 00:00:00,15.2017393685049
CAP FP,12/27/2010 00:00:00,14.1898071685775
CS FP,12/27/2010 00:00:00,8.15153970794591
EDF FP,12/27/2010 00:00:00,6.99153153784287
EI FP,12/27/2010 00:00:00,8.04353839957026
EN FP,12/27/2010 00:00:00,7.49453429575871
GLE FP,12/27/2010 00:00:00,12.2548325594141
AC FP,12/28/2010 00:00:00,14.5437393035403
ACA FP,12/28/2010 00:00:00,8.53401468106212
AI FP,12/28/2010 00:00:00,11.3128753461422
AIR FP,12/28/2010 00:00:00,7.01054364073053
ALO FP,12/28/2010 00:00:00,7.07118998500337
BN FP,12/28/2010 00:00:00,7.96809906305936
BNP FP,12/28/2010 00:00:00,13.1542607664355
CA FP,12/28/2010 00:00:00,15.1196873686473
CAP FP,12/28/2010 00:00:00,13.7974769297866
CS FP,12/28/2010 00:00:00,8.29483106627061
EDF FP,12/28/2010 00:00:00,7.07281037914125
EI FP,12/28/2010 00:00:00,7.96221840553946
EN FP,12/28/2010 00:00:00,7.51737069004706
GLE FP,12/28/2010 00:00:00,12.2101449085146
AC FP,12/29/2010 00:00:00,14.5537603004971
ACA FP,12/29/2010 00:00:00,8.36507166876564
AI FP,12/29/2010 00:00:00,11.1318954599377
AIR FP,12/29/2010 00:00:00,7.01460220052319
ALO FP,12/29/2010 00:00:00,7.10908939732662
BN FP,12/29/2010 00:00:00,7.64696325165546
BNP FP,12/29/2010 00:00:00,13.2978381035796
CA FP,12/29/2010 00:00:00,15.0058051826741
CAP FP,12/29/2010 00:00:00,13.8783900681456
CS FP,12/29/2010 00:00:00,8.25992117671053
EDF FP,12/29/2010 00:00:00,6.9720358761717
EI FP,12/29/2010 00:00:00,7.98581590959618
EN FP,12/29/2010 00:00:00,7.38610530846272
GLE FP,12/29/2010 00:00:00,12.1639409820423
AC FP,12/30/2010 00:00:00,14.6997216172696
ACA FP,12/30/2010 00:00:00,8.48784978658484
AI FP,12/30/2010 00:00:00,11.2790437779252
AIR FP,12/30/2010 00:00:00,7.03726637492945
ALO FP,12/30/2010 00:00:00,7.27500399954689
BN FP,12/30/2010 00:00:00,7.90696689098356
BNP FP,12/30/2010 00:00:00,13.0802338137883
CA FP,12/30/2010 00:00:00,15.2674743676789
CAP FP,12/30/2010 00:00:00,13.9237991115595
CS FP,12/30/2010 00:00:00,8.19931019052482
EDF FP,12/30/2010 00:00:00,7.07915935648691
EI FP,12/30/2010 00:00:00,8.07323751221657
EN FP,12/30/2010 00:00:00,7.4580639086852
GLE FP,12/30/2010 00:00:00,12.2346776808218
AC FP,12/31/2010 00:00:00,14.4459707631645
ACA FP,12/31/2010 00:00:00,8.4478898497745
AI FP,12/31/2010 00:00:00,11.299727563548
AIR FP,12/31/2010 00:00:00,6.7985465607121
ALO FP,12/31/2010 00:00:00,7.23601040904292
BN FP,12/31/2010 00:00:00,7.75085589314686
BNP FP,12/31/2010 00:00:00,12.9075381823092
CA FP,12/31/2010 00:00:00,15.2264217584923
CAP FP,12/31/2010 00:00:00,14.35451854245
CS FP,12/31/2010 00:00:00,8.28896714102956
EDF FP,12/31/2010 00:00:00,6.87862316664869
EI FP,12/31/2010 00:00:00,8.14119625513917
EN FP,12/31/2010 00:00:00,7.4261821884917
GLE FP,12/31/2010 00:00:00,12.0383405199902
AC FP,01/03/2011 00:00:00,14.1198518386338
ACA FP,01/03/2011 00:00:00,8.40133256033294
AI FP,01/03/2011 00:00:00,11.3091069561646
AIR FP,01/03/2011 00:00:00,6.84010272032946
ALO FP,01/03/2011 00:00:00,7.2315564138715
BN FP,01/03/2011 00:00:00,7.74133477441479
BNP FP,01/03/2011 00:00:00,12.8960568376472
CA FP,01/03/2011 00:00:00,14.8277813746275
CAP FP,01/03/2011 00:00:00,14.3613453508843
CS FP,01/03/2011 00:00:00,7.98612967354065
EDF FP,01/03/2011 00:00:00,6.67457776927185
EI FP,01/03/2011 00:00:00,8.24375293821529
EN FP,01/03/2011 00:00:00,7.33227514759404
GLE FP,01/03/2011 00:00:00,12.2686453629728
AC FP,01/04/2011 00:00:00,13.6319164902071
ACA FP,01/04/2011 00:00:00,8.57460040878996
AI FP,01/04/2011 00:00:00,11.2499753305446
AIR FP,01/04/2011 00:00:00,6.68375616562788
ALO FP,01/04/2011 00:00:00,7.1376080845105
BN FP,01/04/2011 00:00:00,7.6863382094202
BNP FP,01/04/2011 00:00:00,12.8107012817656
CA FP,01/04/2011 00:00:00,14.5725929425281
CAP FP,01/04/2011 00:00:00,14.379679164674
CS FP,01/04/2011 00:00:00,8.00846453003004
EDF FP,01/04/2011 00:00:00,6.66494776816632
EI FP,01/04/2011 00:00:00,8.15561513780724
EN FP,01/04/2011 00:00:00,7.36933200065348
GLE FP,01/04/2011 00:00:00,12.1049670493638
AC FP,01/05/2011 00:00:00,13.5633504294213
ACA FP,01/05/2011 00:00:00,8.30031585238424
AI FP,01/05/2011 00:00:00,11.2268904350057
AIR FP,01/05/2011 00:00:00,6.60368601441801
ALO FP,01/05/2011 00:00:00,7.102103188163
BN FP,01/05/2011 00:00:00,7.6322239560147
BNP FP,01/05/2011 00:00:00,12.723800093996
CA FP,01/05/2011 00:00:00,14.5736840549762
CAP FP,01/05/2011 00:00:00,14.6260790803523
CS FP,01/05/2011 00:00:00,8.11635044337168
EDF FP,01/05/2011 00:00:00,6.75683533579666
EI FP,01/05/2011 00:00:00,7.97514426886291
EN FP,01/05/2011 00:00:00,7.26709578885495
GLE FP,01/05/2011 00:00:00,12.2313341718463
AC FP,01/06/2011 00:00:00,13.1382661179699
ACA FP,01/06/2011 00:00:00,8.36690779616848
AI FP,01/06/2011 00:00:00,11.0535630391788
AIR FP,01/06/2011 00:00:00,6.71274672538658
ALO FP,01/06/2011 00:00:00,7.25925712399121
BN FP,01/06/2011 00:00:00,7.6298510491955
BNP FP,01/06/2011 00:00:00,12.6121592972246
CA FP,01/06/2011 00:00:00,14.4663160838193
CAP FP,01/06/2011 00:00:00,14.27251726097
CS FP,01/06/2011 00:00:00,8.07011584953365
EDF FP,01/06/2011 00:00:00,6.68591537000054
EI FP,01/06/2011 00:00:00,8.07539945989346
EN FP,01/06/2011 00:00:00,7.23248019385057
GLE FP,01/06/2011 00:00:00,12.1623133533323
AC FP,01/07/2011 00:00:00,13.1944430827681
ACA FP,01/07/2011 00:00:00,8.26359434940988
AI FP,01/07/2011 00:00:00,10.843143325076
AIR FP,01/07/2011 00:00:00,6.69986658585242
ALO FP,01/07/2011 00:00:00,7.05614840383628
BN FP,01/07/2011 00:00:00,7.5253651420107
BNP FP,01/07/2011 00:00:00,12.6324229563193
CA FP,01/07/2011 00:00:00,14.3167825035716
CAP FP,01/07/2011 00:00:00,14.3132850283295
CS FP,01/07/2011 00:00:00,7.99172809170118
EDF FP,01/07/2011 00:00:00,6.75636599655951
EI FP,01/07/2011 00:00:00,7.99452965833936
EN FP,01/07/2011 00:00:00,7.13752846836201
GLE FP,01/07/2011 00:00:00,12.0650137359315
AC FP,01/10/2011 00:00:00,13.1292587137573
ACA FP,01/10/2011 00:00:00,8.32347398338933
AI FP,01/10/2011 00:00:00,11.0621209974092
AIR FP,01/10/2011 00:00:00,6.75357090198759
ALO FP,01/10/2011 00:00:00,7.00397302683333
BN FP,01/10/2011 00:00:00,7.70215381174774
BNP FP,01/10/2011 00:00:00,12.6140782428437
CA FP,01/10/2011 00:00:00,14.5831523061726
CAP FP,01/10/2011 00:00:00,14.2676756401235
CS FP,01/10/2011 00:00:00,8.07075436900305
EDF FP,01/10/2011 00:00:00,6.75553708167001
EI FP,01/10/2011 00:00:00,8.32093741276594
EN FP,01/10/2011 00:00:00,7.12042826818798
GLE FP,01/10/2011 00:00:00,11.7655213226062
AC FP,01/11/2011 00:00:00,13.0143233693001
ACA FP,01/11/2011 00:00:00,8.45032716801357
AI FP,01/11/2011 00:00:00,11.0901703661411
AIR FP,01/11/2011 00:00:00,6.8624482152136
ALO FP,01/11/2011 00:00:00,7.05486706630776
BN FP,01/11/2011 00:00:00,7.65509891477144
BNP FP,01/11/2011 00:00:00,12.552456991124
CA FP,01/11/2011 00:00:00,14.4950669213883
CAP FP,01/11/2011 00:00:00,14.1798427177564
CS FP,01/11/2011 00:00:00,7.99600724086366
EDF FP,01/11/2011 00:00:00,7.05491323169249
EI FP,01/11/2011 00:00:00,8.40717131240538
EN FP,01/11/2011 00:00:00,6.94277476398586
GLE FP,01/11/2011 00:00:00,11.8556096357176
AC FP,01/12/2011 00:00:00,13.1966609417588
ACA FP,01/12/2011 00:00:00,8.73283046176401
AI FP,01/12/2011 00:00:00,10.7322125339486
AIR FP,01/12/2011 00:00:00,6.76739564805703
ALO FP,01/12/2011 00:00:00,7.08129984831252
BN FP,01/12/2011 00:00:00,7.78189551420984
BNP FP,01/12/2011 00:00:00,12.7080581832661
CA FP,01/12/2011 00:00:00,14.3293442582445
CAP FP,01/12/2011 00:00:00,14.5584935980449
CS FP,01/12/2011 00:00:00,7.96176514320301
EDF FP,01/12/2011 00:00:00,7.1294989554941
EI FP,01/12/2011 00:00:00,8.3473987343591
EN FP,01/12/2011 00:00:00,7.06916841901934
GLE FP,01/12/2011 00:00:00,12.0997362037479
AC FP,01/13/2011 00:00:00,13.008879844329
ACA FP,01/13/2011 00:00:00,8.5420259538216
AI FP,01/13/2011 00:00:00,10.6723710570495
AIR FP,01/13/2011 00:00:00,6.61108987037605
ALO FP,01/13/2011 00:00:00,7.19305811192847
BN FP,01/13/2011 00:00:00,7.79515498394594
BNP FP,01/13/2011 00:00:00,12.8210305709155
CA FP,01/13/2011 00:00:00,14.2300225248601
CAP FP,01/13/2011 00:00:00,14.7174370364858
CS FP,01/13/2011 00:00:00,8.12188510216999
EDF FP,01/13/2011 00:00:00,7.01694240665673
EI FP,01/13/2011 00:00:00,8.23145056777493
EN FP,01/13/2011 00:00:00,7.03966481268659
GLE FP,01/13/2011 00:00:00,11.9809473001521
AC FP,01/14/2011 00:00:00,13.4850226926007
ACA FP,01/14/2011 00:00:00,8.68370884686293
AI FP,01/14/2011 00:00:00,10.7985238623153
AIR FP,01/14/2011 00:00:00,6.70868130412188
ALO FP,01/14/2011 00:00:00,7.08307835766757
BN FP,01/14/2011 00:00:00,8.17612159905318
BNP FP,01/14/2011 00:00:00,12.8581762732121
CA FP,01/14/2011 00:00:00,14.3018541527491
CAP FP,01/14/2011 00:00:00,14.5765102114081
CS FP,01/14/2011 00:00:00,8.14105912750353
EDF FP,01/14/2011 00:00:00,6.92560149572254
EI FP,01/14/2011 00:00:00,8.15744509338571
EN FP,01/14/2011 00:00:00,6.99265913406626
GLE FP,01/14/2011 00:00:00,11.8933365913223
AC FP,01/17/2011 00:00:00,13.9149841868582
ACA FP,01/17/2011 00:00:00,8.99014788321462
AI FP,01/17/2011 00:00:00,10.8149544059852
AIR FP,01/17/2011 00:00:00,6.67147204283403
ALO FP,01/17/2011 00:00:00,7.15187009297161
BN FP,01/17/2011 00:00:00,8.11382393756356
BNP FP,01/17/2011 00:00:00,12.9548317496967
CA FP,01/17/2011 00:00:00,14.7960760640164
CAP FP,01/17/2011 00:00:00,14.6007813688467
CS FP,01/17/2011 00:00:00,8.2961252776311
EDF FP,01/17/2011 00:00:00,6.91985712756487
EI FP,01/17/2011 00:00:00,8.10163766433387
EN FP,01/17/2011 00:00:00,7.0044780905318
GLE FP,01/17/2011 00:00:00,11.857221309913
AC FP,01/18/2011 00:00:00,14.4603641816117
ACA FP,01/18/2011 00:00:00,9.03860009521346
AI FP,01/18/2011 00:00:00,11.2263013970509
AIR FP,01/18/2011 00:00:00,6.4757977778324
ALO FP,01/18/2011 00:00:00,7.20563849233011
BN FP,01/18/2011 00:00:00,8.15805843496817
BNP FP,01/18/2011 00:00:00,13.1211822323455
CA FP,01/18/2011 00:00:00,15.0541384369976
CAP FP,01/18/2011 00:00:00,14.9951937468331
CS FP,01/18/2011 00:00:00,8.16330841015689
EDF FP,01/18/2011 00:00:00,6.94407603114222
EI FP,01/18/2011 00:00:00,8.16652601765164
EN FP,01/18/2011 00:00:00,7.21091819518125
GLE FP,01/18/2011 00:00:00,12.100246920494
AC FP,01/19/2011 00:00:00,14.0612786931477
ACA FP,01/19/2011 00:00:00,8.78417801840448
AI FP,01/19/2011 00:00:00,11.2832310440911
AIR FP,01/19/2011 00:00:00,6.50633890841884
ALO FP,01/19/2011 00:00:00,7.23649203866174
BN FP,01/19/2011 00:00:00,8.22580276822726
BNP FP,01/19/2011 00:00:00,13.2687236890187
CA FP,01/19/2011 00:00:00,14.9555214237944
CAP FP,01/19/2011 00:00:00,15.4698167591319
CS FP,01/19/2011 00:00:00,7.9299608300178
EDF FP,01/19/2011 00:00:00,6.89917791249759
EI FP,01/19/2011 00:00:00,8.10375944017894
EN FP,01/19/2011 00:00:00,7.25309422935574
GLE FP,01/19/2011 00:00:00,11.9963150773538
AC FP,01/20/2011 00:00:00,14.0745687804162
ACA FP,01/20/2011 00:00:00,8.6716985206172
AI FP,01/20/2011 00:00:00,11.467467698434
AIR FP,01/20/2011 00:00:00,6.60766687082662
ALO FP,01/20/2011 00:00:00,7.20626306069572
BN FP,01/20/2011 00:00:00,8.42167643008707
BNP FP,01/20/2011 00:00:00,13.1176934871423
CA FP,01/20/2011 00:00:00,14.5338810417501
CAP FP,01/20/2011 00:00:00,15.1493393868336
CS FP,01/20/2011 00:00:00,7.97005956907814
EDF FP,01/20/2011 00:00:00,6.71753250221628
EI FP,01/20/2011 00:00:00,8.12960739066631
EN FP,01/20/2011 00:00:00,7.35336590789654
GLE FP,01/20/2011 00:00:00,11.6799326326123
AC FP,01/21/2011 00:00:00,14.2475810095506
ACA FP,01/21/2011 00:00:00,8.88132030311775
AI FP,01/21/2011 00:00:00,11.8277890534907
AIR FP,01/21/2011 00:00:00,6.7159794066332
ALO FP,01/21/2011 00:00:00,7.40451885214226
BN FP,01/21/2011 00:00:00,8.65624282290956
BNP FP,01/21/2011 00:00:00,13.4269182003595
CA FP,01/21/2011 00:00:00,14.5950004943172
CAP FP,01/21/2011 00:00:00,14.9819335468221
CS FP,01/21/2011 00:00:00,7.97689685717776
EDF FP,01/21/2011 00:00:00,6.8100629896965
EI FP,01/21/2011 00:00:00,8.15544260908498
EN FP,01/21/2011 00:00:00,7.4159033720024
GLE FP,01/21/2011 00:00:00,11.6523993749373
AC FP,01/24/2011 00:00:00,14.2079460240054
ACA FP,01/24/2011 00:00:00,8.85089391255174
AI FP,01/24/2011 00:00:00,11.4278802643044
AIR FP,01/24/2011 00:00:00,6.53165917161968
ALO FP,01/24/2011 00:00:00,7.46770597209431
BN FP,01/24/2011 00:00:00,8.50033453959075
BNP FP,01/24/2011 00:00:00,13.2808162382577
CA FP,01/24/2011 00:00:00,14.2347124058284
CAP FP,01/24/2011 00:00:00,15.1423331115138
CS FP,01/24/2011 00:00:00,8.04362040696137
EDF FP,01/24/2011 00:00:00,6.82025081259979
EI FP,01/24/2011 00:00:00,8.01473351212787
EN FP,01/24/2011 00:00:00,7.4543095091951
GLE FP,01/24/2011 00:00:00,11.516089879572
AC FP,01/25/2011 00:00:00,14.0680267773508
ACA FP,01/25/2011 00:00:00,8.71839764546538
AI FP,01/25/2011 00:00:00,11.2160675942124
AIR FP,01/25/2011 00:00:00,6.29799445103187
ALO FP,01/25/2011 00:00:00,7.3768796824125
BN FP,01/25/2011 00:00:00,8.57447535286878
BNP FP,01/25/2011 00:00:00,13.490563059398
CA FP,01/25/2011 00:00:00,14.4087032404607
CAP FP,01/25/2011 00:00:00,15.1497792397316
CS FP,01/25/2011 00:00:00,7.87952397691062
EDF FP,01/25/2011 00:00:00,6.7613838250889
EI FP,01/25/2011 00:00:00,8.06949424590979
EN FP,01/25/2011 00:00:00,7.42736221744756
GLE FP,01/25/2011 00:00:00,11.3521437575304
AC FP,01/26/2011 00:00:00,13.9424924215125
ACA FP,01/26/2011 00:00:00,8.47407377878155
AI FP,01/26/2011 00:00:00,11.3820418571897
AIR FP,01/26/2011 00:00:00,6.29036797337957
ALO FP,01/26/2011 00:00:00,7.42453068497257
BN FP,01/26/2011 00:00:00,8.4394461772195
BNP FP,01/26/2011 00:00:00,13.9282112534128
CA FP,01/26/2011 00:00:00,14.4225252375442
CAP FP,01/26/2011 00:00:00,15.4145612655749
CS FP,01/26/2011 00:00:00,7.78925272769681
EDF FP,01/26/2011 00:00:00,6.78688334767155
EI FP,01/26/2011 00:00:00,8.0875087076118
EN FP,01/26/2011 00:00:00,7.45132480916663
GLE FP,01/26/2011 00:00:00,11.3777032126212
AC FP,01/27/2011 00:00:00,13.5005623434622
ACA FP,01/27/2011 00:00:00,8.49603292932239
AI FP,01/27/2011 00:00:00,11.1189003181598
AIR FP,01/27/2011 00:00:00,6.30405258419332
ALO FP,01/27/2011 00:00:00,7.50341967404752
BN FP,01/27/2011 00:00:00,8.18918778767636
BNP FP,01/27/2011 00:00:00,13.9190468300344
CA FP,01/27/2011 00:00:00,14.1457542707457
CAP FP,01/27/2011 00:00:00,15.3732641821663
CS FP,01/27/2011 00:00:00,7.91272465759682
EDF FP,01/27/2011 00:00:00,6.84678171850949
EI FP,01/27/2011 00:00:00,8.29228637228605
EN FP,01/27/2011 00:00:00,7.64010272186545
GLE FP,01/27/2011 00:00:00,11.4713424637351
AC FP,01/28/2011 00:00:00,13.4521641025446
ACA FP,01/28/2011 00:00:00,8.29896269080579
AI FP,01/28/2011 00:00:00,11.3986303637802
AIR FP,01/28/2011 00:00:00,6.25053773425346
ALO FP,01/28/2011 00:00:00,7.50815940191288
BN FP,01/28/2011 00:00:00,8.20889165334124
BNP FP,01/28/2011 00:00:00,14.1294897464612
CA FP,01/28/2011 00:00:00,14.2854904551787
CAP FP,01/28/2011 00:00:00,15.3161058240334
CS FP,01/28/2011 00:00:00,7.8643180522251
EDF FP,01/28/2011 00:00:00,6.78428526562348
EI FP,01/28/2011 00:00:00,8.27902440048748
EN FP,01/28/2011 00:00:00,7.64132292610587
GLE FP,01/28/2011 00:00:00,11.629439632584
AC FP,01/31/2011 00:00:00,13.5950555498612
ACA FP,01/31/2011 00:00:00,8.25824509510216
AI FP,01/31/2011 00:00:00,11.6923737203384
AIR FP,01/31/2011 00:00:00,6.20740359437979
ALO FP,01/31/2011 00:00:00,7.56287717986169
BN FP,01/31/2011 00:00:00,8.13702385415357
BNP FP,01/31/2011 00:00:00,13.9579777419989
CA FP,01/31/2011 00:00:00,14.195593315758
CAP FP,01/31/2011 00:00:00,15.5135128050848
CS FP,01/31/2011 00:00:00,7.94842203329073
EDF FP,01/31/2011 00:00:00,6.77758267747487
EI FP,01/31/2011 00:00:00,8.25305947115362
EN FP,01/31/2011 00:00:00,7.69147095650513
GLE FP,01/31/2011 00:00:00,11.7110550541
AC FP,02/01/2011 00:00:00,13.2839316543844
ACA FP,02/01/2011 00:00:00,8.11874574742677
AI FP,02/01/2011 00:00:00,11.5135283861676
AIR FP,02/01/2011 00:00:00,6.26064942846243
ALO FP,02/01/2011 00:00:00,7.64130681213565
BN FP,02/01/2011 00:00:00,8.32494251528243
BNP FP,02/01/2011 00:00:00,14.0550743296708
CA FP,02/01/2011 00:00:00,14.079506276331
CAP FP,02/01/2011 00:00:00,15.3955927589162
CS FP,02/01/2011 00:00:00,8.04583639939408
EDF FP,02/01/2011 00:00:00,6.87320753395305
EI FP,02/01/2011 00:00:00,8.36953830724182
EN FP,02/01/2011 00:00:00,7.6617870769576
GLE FP,02/01/2011 00:00:00,11.4495462800744
AC FP,02/02/2011 00:00:00,13.2018826851579
ACA FP,02/02/2011 00:00:00,7.83738897788042
AI FP,02/02/2011 00:00:00,11.3270315097277
AIR FP,02/02/2011 00:00:00,6.18024451818577
ALO FP,02/02/2011 00:00:00,7.53727387642627
BN FP,02/02/2011 00:00:00,8.33400578526386
BNP FP,02/02/2011 00:00:00,14.1654822408956
CA FP,02/02/2011 00:00:00,14.0228980000082
CAP FP,02/02/2011 00:00:00,15.3583799231399
CS FP,02/02/2011 00:00:00,8.07953967510101
EDF FP,02/02/2011 00:00:00,6.746068473076
EI FP,02/02/2011 00:00:00,8.23396697402492
EN FP,02/02/2011 00:00:00,7.57190725088971
GLE FP,02/02/2011 00:00:00,11.4310994619955
AC FP,02/03/2011 00:00:00,13.4120580175573
ACA FP,02/03/2011 00:00:00,7.76010180840026
AI FP,02/03/2011 00:00:00,11.38926925609
AIR FP,02/03/2011 00:00:00,6.23721891255454
ALO FP,02/03/2011 00:00:00,7.55539107212002
BN FP,02/03/2011 00:00:00,8.31861735740847
BNP FP,02/03/2011 00:00:00,14.0031408228552
CA FP,02/03/2011 00:00:00,14.1309307367011
CAP FP,02/03/2011 00:00:00,15.4566208608227
CS FP,02/03/2011 00:00:00,8.0801483133853
EDF FP,02/03/2011 00:00:00,6.97888387482049
EI FP,02/03/2011 00:00:00,8.15607575574344
EN FP,02/03/2011 00:00:00,7.70992102001396
GLE FP,02/03/2011 00:00:00,11.4708060975115
AC FP,02/04/2011 00:00:00,13.4487427162167
ACA FP,02/04/2011 00:00:00,7.66138311791594
AI FP,02/04/2011 00:00:00,11.1197412407541
AIR FP,02/04/2011 00:00:00,6.29263322547159
ALO FP,02/04/2011 00:00:00,7.60394624716968
BN FP,02/04/2011 00:00:00,8.22183918437997
BNP FP,02/04/2011 00:00:00,14.2070287597102
CA FP,02/04/2011 00:00:00,14.1269177909004
CAP FP,02/04/2011 00:00:00,15.7299194704169
CS FP,02/04/2011 00:00:00,8.18911285736232
EDF FP,02/04/2011 00:00:00,6.90817650225827
EI FP,02/04/2011 00:00:00,8.19251703385616
EN FP,02/04/2011 00:00:00,7.70400638532306
GLE FP,02/04/2011 00:00:00,11.3124496171829
AC FP,02/07/2011 00:00:00,13.8081692272909
ACA FP,02/07/2011 00:00:00,7.74023517458788
AI FP,02/07/2011 00:00:00,11.1540547748904
AIR FP,02/07/2011 00:00:00,6.23777054299022
ALO FP,02/07/2011 00:00:00,7.48727248009178
BN FP,02/07/2011 00:00:00,8.21214297980958
BNP FP,02/07/2011 00:00:00,14.3888988538307
CA FP,02/07/2011 00:00:00,14.2811836184364
CAP FP,02/07/2011 00:00:00,15.5471591677851
CS FP,02/07/2011 00:00:00,8.22307554005087
EDF FP,02/07/2011 00:00:00,6.94636186093921
EI FP,02/07/2011 00:00:00,8.18671499516985
EN FP,02/07/2011 00:00:00,7.43375586736545
GLE FP,02/07/2011 00:00:00,11.2649335297745
AC FP,02/08/2011 00:00:00,13.7935782817656
ACA FP,02/08/2011 00:00:00,7.61621228937208
AI FP,02/08/2011 00:00:00,11.560204738084
AIR FP,02/08/2011 00:00:00,6.16614631912292
ALO FP,02/08/2011 00:00:00,7.66627541178518
BN FP,02/08/2011 00:00:00,8.16484636894871
BNP FP,02/08/2011 00:00:00,14.2185040120375
CA FP,02/08/2011 00:00:00,14.3273586118147
CAP FP,02/08/2011 00:00:00,15.5329097144383
CS FP,02/08/2011 00:00:00,8.12297026422513
EDF FP,02/08/2011 00:00:00,6.94222597025211
EI FP,02/08/2011 00:00:00,8.2610640357141
EN FP,02/08/2011 00:00:00,7.3900103406033
GLE FP,02/08/2011 00:00:00,11.1259550559748
AC FP,02/09/2011 00:00:00,14.0199456006724
ACA FP,02/09/2011 00:00:00,7.49247411468552
AI FP,02/09/2011 00:00:00,11.3521746101449
AIR FP,02/09/2011 00:00:00,6.03993698071941
ALO FP,02/09/2011 00:00:00,7.64627034525764
BN FP,02/09/2011 00:00:00,8.08610631975251
BNP FP,02/09/2011 00:00:00,14.1631996978186
CA FP,02/09/2011 00:00:00,14.1192128335935
CAP FP,02/09/2011 00:00:00,15.1635854934443
CS FP,02/09/2011 00:00:00,8.20832370088514
EDF FP,02/09/2011 00:00:00,6.80286391171161
EI FP,02/09/2011 00:00:00,8.15817736388456
EN FP,02/09/2011 00:00:00,7.38052380739123
GLE FP,02/09/2011 00:00:00,10.8887902737357
AC FP,02/10/2011 00:00:00,14.3418895991226
ACA FP,02/10/2011 00:00:00,7.50025979283287
AI FP,02/10/2011 00:00:00,11.3107023477779
AIR FP,02/10/2011 00:00:00,6.07109220645334
ALO FP,02/10/2011 00:00:00,7.71189325593816
BN FP,02/10/2011 00:00:00,8.13724243049891
BNP FP,02/10/2011 00:00:00,14.1843178497954
CA FP,02/10/2011 00:00:00,14.257393373095
CAP FP,02/10/2011 00:00:00,15.6364608284118
CS FP,02/10/2011 00:00:00,8.3136761404466
EDF FP,02/10/2011 00:00:00,6.82438170509078
EI FP,02/10/2011 00:00:00,8.11822288066481
EN FP,02/10/2011 00:00:00,7.36176474508919
GLE FP,02/10/2011 00:00:00,11.2239323452547
AC FP,02/11/2011 00:00:00,14.1388645696214
ACA FP,02/11/2011 00:00:00,7.65592457271764
AI FP,02/11/2011 00:00:00,11.1210417760842
